id,careers,interests,recrtTitle,jobId
2169,"[{'job': '영업/판매/운전/운송', 'career': 33}]","['영업/판매', '기타']","판매영업,영업관리 부문 (여성우대,중장년층 우대) 인턴 사원 모집",K120031708140059
2170,"[{'job': '영업/판매/운전/운송', 'career': 13}]","['영업/판매', '농림어업']",[온라인 쇼핑몰] 운영 관리,K120031708160008
2171,"[{'job': '영업/판매/운전/운송', 'career': 10}]","['영업/판매', '접수/예약']","마케팅/영업/디자인(고령자,마케팅 지원자 우대) 부문 사원 모집",K120031710160037
2172,"[{'job': '영업/판매/운전/운송', 'career': 13}, {'job': '보건/의료', 'career': 37}, {'job': '연구/공학기술', 'career': 40}]","['영업/판매', '주방']",마케팅 상근 전문위원 모집 (임원급 / 경력 15년 이상),K120032102010009
2173,"[{'job': '영업/판매/운전/운송', 'career': 18}, {'job': '설치/정비/생산', 'career': 40}]","['영업/판매', '주방']",하우스왁싱에서 밝고 긍정적인 SNS 운영관리/마케팅 담당자 구인합니다!,K120032102100007
2174,"[{'job': '영업/판매/운전/운송', 'career': 39}]","['영업/판매', '육아/보육', '안내원']",스타트업 마케팅 신입사원 모집,K120032102190045
2175,"[{'job': '영업/판매/운전/운송', 'career': 24}, {'job': '보건/의료', 'career': 20}, {'job': '설치/정비/생산', 'career': 14}]","['영업/판매', '청소원', '운전']",온라인쇼핑몰 마케터 정규직 채용공고,K120032103040033
2176,"[{'job': '영업/판매/운전/운송', 'career': 25}]","['영업/판매', '상담원']",크로스제이 2021년 상반기 채용 [화장품 마케팅],K120032103040057
2177,"[{'job': '영업/판매/운전/운송', 'career': 26}]",['영업/판매'],[디지털마케팅] 광고대행사 AE 모집(경력자우대),K120032103080016
2178,"[{'job': '영업/판매/운전/운송', 'career': 18}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 9}]",['영업/판매'],디지털 마케팅 신입 모집 (강남역위치),K120032103100024
2179,"[{'job': '영업/판매/운전/운송', 'career': 39}, {'job': '연구/공학기술', 'career': 21}]","['영업/판매', '건물/모텔청소', '가사도우미']",sns 마케팅 직원 구합니다.,K120032103100026
2180,"[{'job': '영업/판매/운전/운송', 'career': 7}, {'job': '연구/공학기술', 'career': 26}, {'job': '보건/의료', 'career': 28}]","['영업/판매', '문화예술']",제약 의료 헬스케어 관련 마케팅 기획 및 운영,K120032103190029
2181,"[{'job': '영업/판매/운전/운송', 'career': 39}, {'job': '보건/의료', 'career': 11}, {'job': '설치/정비/생산', 'career': 19}]","['영업/판매', '청소원']",온라인쇼핑몰 마케터 정규직 채용공고,K120032103190036
2182,"[{'job': '영업/판매/운전/운송', 'career': 13}, {'job': '경영/사무/금융/보험', 'career': 24}]",['영업/판매'],하우스왁싱 SNS /바이럴 마케터 채용공고(신입/경력),K120032103220005
2183,"[{'job': '영업/판매/운전/운송', 'career': 26}, {'job': '연구/공학기술', 'career': 9}]",['영업/판매'],SNS 마케팅 담당자 채용,K120032103220054
2184,"[{'job': '영업/판매/운전/운송', 'career': 6}, {'job': '예술/디자인/방송/스포츠', 'career': 6}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 10}]",['영업/판매'],[청년디지털일자리] 온라인 마케팅 및 홍보채널 운영관리 해주실 팀원을 모집합니다.(1유형),K120032103250007
2185,"[{'job': '영업/판매/운전/운송', 'career': 23}, {'job': '보건/의료', 'career': 5}]","['영업/판매', '안전점검원', '제품검사']",한류 팬 커뮤니티 이커머스 플랫폼 경력직 (퍼포먼스 마케터) 채용,K120032104120071
2186,"[{'job': '영업/판매/운전/운송', 'career': 21}, {'job': '경영/사무/금융/보험', 'career': 14}, {'job': '농림어업', 'career': 32}]","['영업/판매', '환경미화', '청소원']",퍼포먼스 마케팅 분야 인재를 찾습니다.,K120032104130004
2187,"[{'job': '영업/판매/운전/운송', 'career': 19}]","['영업/판매', '접수/예약']",디지털 마케팅 신입 모집 (강남역위치),K120032104130012
2188,"[{'job': '영업/판매/운전/운송', 'career': 6}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 40}, {'job': '건설/채굴', 'career': 28}]","['영업/판매', '기타']",(연 2800~3600) 퍼포먼스 마케터 채용 (경력),K120032104190071
2189,"[{'job': '영업/판매/운전/운송', 'career': 17}, {'job': '보건/의료', 'career': 10}, {'job': '건설/채굴', 'career': 33}]",['영업/판매'],"마케팅, 웹디자이너  채용",K120032104230007
2190,"[{'job': '영업/판매/운전/운송', 'career': 9}]",['영업/판매'],루이앤레이(주) 2021년 마케팅 정규직 채용,K120032104260026
2191,"[{'job': '영업/판매/운전/운송', 'career': 37}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 31}, {'job': '설치/정비/생산', 'career': 10}]","['영업/판매', '기타']",[청년디지털일자리 1유형]SNS 마케팅 담당자 채용,K120032105030030
2192,"[{'job': '영업/판매/운전/운송', 'career': 8}, {'job': '건설/채굴', 'career': 33}]","['영업/판매', '매표소/카운터']","모던필라테스 서울예체능전용관 광고, 홍보, 마케팅 직원 구인",K120032105040044
2193,"[{'job': '영업/판매/운전/운송', 'career': 28}]","['영업/판매', '편의점/마트', '번역']",[청년디지털일자리 1유형]SNS 마케팅 담당자 채용,K120032105180027
2194,"[{'job': '영업/판매/운전/운송', 'career': 14}, {'job': '보건/의료', 'career': 15}]",['영업/판매'],"◆부동산 전문인을 희망하는   (((중개, 방송 및 바이럴마케팅))) 직원을 모십니다",K120032105200085
2195,"[{'job': '영업/판매/운전/운송', 'career': 7}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 18}, {'job': '경영/사무/금융/보험', 'career': 15}]","['영업/판매', '기타', '택배']",성형외과 마케팅 업무 담당자 채용,K120032106040041
2196,"[{'job': '영업/판매/운전/운송', 'career': 39}]",['영업/판매'],영상편집 및 sns 마케팅 직원 구합니다.,K120032106040068
2197,"[{'job': '영업/판매/운전/운송', 'career': 36}, {'job': '예술/디자인/방송/스포츠', 'career': 30}, {'job': '농림어업', 'career': 35}]",['영업/판매'],2021 에피치오 마케팅 팀장 채용 공고,K120032106070077
2198,"[{'job': '영업/판매/운전/운송', 'career': 39}, {'job': '설치/정비/생산', 'career': 29}]",['영업/판매'],[청년디지털일자리 1유형]SNS 마케팅 담당자 채용(장애인만채용),K120032106080032
2199,"[{'job': '영업/판매/운전/운송', 'career': 16}]","['영업/판매', '가사도우미']",퍼포먼스 마케팅 분야 인재를 찾습니다.,K120032106100014
2200,"[{'job': '영업/판매/운전/운송', 'career': 38}]","['영업/판매', '퀵서비스', '운송']","[디지털일자리 지원사업] [1유형] SNS,바이럴 홍보 컨텐츠 기획 및 운영",K120032106150044
2201,"[{'job': '영업/판매/운전/운송', 'career': 25}]","['영업/판매', '운송', '안전점검원']",화장품 해외 마케팅 인턴 및 경력 모집합니다.,K120032106230042
2202,"[{'job': '영업/판매/운전/운송', 'career': 19}]",['영업/판매'],프로투스(학원 동영상강의 솔루션) 기획 운영 팀원(정규직),K120032106240045
2203,"[{'job': '영업/판매/운전/운송', 'career': 21}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 34}]",['영업/판매'],제약 의료 헬스케어 관련 마케팅 기획 및 운영,K120032106280008
2204,"[{'job': '영업/판매/운전/운송', 'career': 31}]","['영업/판매', '써빙']",[청년디지털일자리 1유형]SNS 마케팅 담당자 채용(장애인만채용),K120032106290025
2205,"[{'job': '영업/판매/운전/운송', 'career': 22}, {'job': '경영/사무/금융/보험', 'career': 37}]","['영업/판매', '안전점검원']",압구정S&B안과 온라인 마케팅 경력자 모집(동종업계 최고대우),K120032107020018
2206,"[{'job': '영업/판매/운전/운송', 'career': 29}, {'job': '설치/정비/생산', 'career': 40}]",['영업/판매'],(장애인 고용)시니어케어 전문 기업 비지팅엔젤스 마케팅 사업부 블로그 및 마케팅 재택근무자 채용,K120032107050043
2207,"[{'job': '영업/판매/운전/운송', 'career': 38}, {'job': '경영/사무/금융/보험', 'career': 16}, {'job': '미용/여행/숙박/음식/경비/청소', 'career': 33}]","['영업/판매', '배달', '환경미화']",[청년잇다(IT채용행사)] 검색데이터 애널리스트 신입직원모집(마케팅컨설턴트),K120032207250002
2208,"[{'job': '영업/판매/운전/운송', 'career': 23}]",['영업/판매'],일반영업 인사관리,K120121503180004
2209,"[{'job': '영업/판매/운전/운송', 'career': 23}, {'job': '연구/공학기술', 'career': 8}]",['영업/판매'],프로음향장비 방송영업 담당자 모집,K120121503200003
2210,"[{'job': '영업/판매/운전/운송', 'career': 29}]",['영업/판매'],(주)서광제일기업 수주영업 관련 관리자 초빙,K120121504270036
2211,"[{'job': '영업/판매/운전/운송', 'career': 39}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 18}]","['영업/판매', '기타', '리서치/설문']",인쇄 영업직 모집[경력직],K120121509100021
2212,"[{'job': '영업/판매/운전/운송', 'career': 30}]","['영업/판매', '안전점검원', '육아/보육']",아파트 영업관리자 모집(경비업체 유경험자 우대),K120121604180063
2213,"[{'job': '영업/판매/운전/운송', 'career': 25}]","['영업/판매', '건물/시설관리', '환경미화']",아파트 영업관리자 모집(경비업체 유경험자 우대),K120121606150046
2214,"[{'job': '영업/판매/운전/운송', 'career': 19}, {'job': '설치/정비/생산', 'career': 16}]",['영업/판매'],아파트 순회관리 관리자 모집(주택관리사),K120121606150049
2215,"[{'job': '영업/판매/운전/운송', 'career': 29}, {'job': '설치/정비/생산', 'career': 9}]","['영업/판매', '기타']",[서울 종로] 택배물품 포장원 채용,K120121609050035
2216,"[{'job': '영업/판매/운전/운송', 'career': 35}]","['영업/판매', '편의점/마트', '주유']",서한통산(주) 광주광역시 지사 과장급 영업관리자 모집(경력 3년 이상),K120121610200028
2217,"[{'job': '영업/판매/운전/운송', 'career': 27}]","['영업/판매', '육아/보육', '아파트청소']",IBIX 샌드블라스터 영업판매 직원 채용,K120121701020035
2218,"[{'job': '영업/판매/운전/운송', 'career': 30}]","['영업/판매', '건물/모텔청소']","인사 ,영업관리직 모집(경력 3년 이상)[광주시 북구, 금남로5가역4번출구]",K120121701030059
2219,"[{'job': '영업/판매/운전/운송', 'career': 17}, {'job': '농림어업', 'career': 25}]","['영업/판매', '문화시설', '농림어업']",인터넷 쇼핑몰(의료기기)택배포장원[덕소역1번출구],K120121701240027
2220,"[{'job': '영업/판매/운전/운송', 'career': 17}]","['영업/판매', '농림어업']","비영리기구 대면모금활동가(홍보,판촉업무)[경복궁역2번출구]",K120121702080051
2221,"[{'job': '영업/판매/운전/운송', 'career': 39}]","['영업/판매', '문화시설']",영업관리사무원(팀장급)[부산역10번출구],K120121702210013
2222,"[{'job': '영업/판매/운전/운송', 'career': 12}, {'job': '설치/정비/생산', 'career': 23}]","['영업/판매', '산후조리', '써빙']",영업관리사무원[금남로5가역4번출구],K120121702230035
2223,"[{'job': '영업/판매/운전/운송', 'career': 26}]",['영업/판매'],"온라인쇼핑몰관리원(가전제품도매업,주5일)[회기역1번출구]",K120121705300014
2224,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 24}]","['영업/판매', '문화시설', '경비원']",영업부서장,K120121706280040
2225,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 35}, {'job': '교육/법률/사회복지/경찰/소방직/군인', 'career': 13}]",['영업/판매'],화장품 영업사원채용,K120121707120009
2226,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 10}]",['영업/판매'],온라인쇼핑몰 상품 담당자 채용 (MD),K120121707200041
2227,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 40}, {'job': '농림어업', 'career': 13}]","['영업/판매', '제품검사']",온라인쇼핑몰 머천다이저  정규직 채용(경력직),K120121708070044
2228,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 37}]","['영업/판매', '교통/생활지도', '경비원']","시니어신문 광고 마케팅 전문가"" 채용공고""",K120121807300076
2229,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 14}]",['영업/판매'],마케팅 경력직 구인,K120122102090030
2230,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 19}, {'job': '예술/디자인/방송/스포츠', 'career': 10}, {'job': '연구/공학기술', 'career': 31}]","['영업/판매', '문화예술']",2021 BM·브랜드매니저/온라인마케팅外 경력사원 채용,K120122103160027
2231,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 29}]",['영업/판매'],융통성 있는 기획(마케팅) 전문가를 모십니다.,K120122104260034
2232,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 26}, {'job': '건설/채굴', 'career': 31}]",['영업/판매'],"웹디자인, 홈페이지 관리 및 홍보물 제작 담당자 모집",K120122105030001
2233,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 35}, {'job': '경영/사무/금융/보험', 'career': 8}]","['영업/판매', '생산/제조']",[링크플러스온]마케팅 기획 경력직 모집,K120122106250010
2234,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 15}, {'job': '연구/공학기술', 'career': 20}, {'job': '보건/의료', 'career': 32}]","['영업/판매', '제품검사']",[WAAR] 브랜드 와르에서 홍보/마케팅 경력자 모집,K120122106300021
2235,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 29}, {'job': '농림어업', 'career': 23}]","['영업/판매', '배달']","전자제품 기업영업, B2B영업, 시스템에어컨 영업사원 모집",K120141502130011
2236,"[{'job': '미용/여행/숙박/음식/경비/청소', 'career': 37}]","['영업/판매', '사무보조']","전자제품 기업영업, B2B영업, 시스템에어컨 영업사원 모집",K120141504140013
